#class tools::wcsv::ntuple
#title Geant4 step points
#separator 44
#vector_separator 59
#column int n
#column int m
#column int[] trk
#column int[] stp
#column int[] vlm
#column int[] pro
#column int[] pdg
#column int[] pid
#column double[] xx
#column double[] yy
#column double[] zz
#column double[] dt
#column double[] de
#column double[] dl
#column double[] l
#column double[] x
#column double[] y
#column double[] z
#column double[] t
#column double[] k
#column double[] p
#column double[] q
#column double[] et
1,1,1,2,1,1092,1000020040,0,0.002,137.578,-235.301,35.0055,720.5,0.00455591,569.47,0.002,137.578,-235.301,35.0055,4779.5,188820,2,720.5;720.5
1,1,1,2,1,1092,1000020040,0,0.002,304.968,19.4577,36.0211,767.308,0.00468809,585.992,0.002,304.968,19.4577,36.0211,4732.69,187892,2,767.308;767.308
1,1,1,2,1,1092,1000020040,0,0.002,-150.015,-198.039,34.3203,697.876,0.00446673,558.324,0.002,-150.015,-198.039,34.3203,4802.12,189266,2,697.876;697.876
1,1,1,2,1,1092,1000020040,0,0.002,405.603,-380.185,45.9614,966.607,0.00598188,747.701,0.002,405.603,-380.185,45.9614,4533.39,183891,2,966.607;966.607
1,1,1,2,1,1092,1000020040,0,0.002,2.03191,-272.319,34.9983,785.098,0.00455498,569.354,0.002,2.03191,-272.319,34.9983,4714.9,187538,2,785.098;785.098
1,1,1,2,1,1092,1000020040,0,0.002,305.081,223.364,38.5339,832.857,0.00501515,626.871,0.002,305.081,223.364,38.5339,4667.14,186586,2,832.857;832.857
1,1,1,2,1,1092,1000020040,0,0.002,-89.6712,-144.481,32.4641,688.771,0.00422514,528.127,0.002,-89.6712,-144.481,32.4641,4811.23,189446,2,688.771;688.771
1,1,1,2,1,1092,1000020040,0,0.002,334.673,-85.9547,37.3604,738.115,0.00486241,607.78,0.002,334.673,-85.9547,37.3604,4761.88,188471,2,738.115;738.115
1,1,1,2,1,1092,1000020040,0,0.002,35.5876,-104.472,31.4751,649.282,0.00409642,512.038,0.002,35.5876,-104.472,31.4751,4850.72,190222,2,649.282;649.282
1,1,1,2,1,1092,1000020040,0,0.002,79.3736,222.998,34.0053,689.687,0.00442574,553.2,0.002,79.3736,222.998,34.0053,4810.31,189428,2,689.687;689.687
1,1,1,2,1,1092,1000020040,0,0.002,-106.232,-7.91532,31.4251,678.937,0.00408991,511.224,0.002,-106.232,-7.91532,31.4251,4821.06,189639,2,678.937;678.937
1,1,1,2,1,1092,1000020040,0,0.002,-413.925,220.455,42.139,903.697,0.00548437,685.519,0.002,-413.925,220.455,42.139,4596.3,185163,2,903.697;903.697
1,1,1,2,1,1092,1000020040,0,0.002,-119.221,-117.176,32.4075,694.154,0.00421777,527.206,0.002,-119.221,-117.176,32.4075,4805.85,189340,2,694.154;694.154
1,1,1,2,1,1092,1000020040,0,0.002,48.4797,80.6018,31.2743,658.191,0.00407029,508.772,0.002,48.4797,80.6018,31.2743,4841.81,190047,2,658.191;658.191
1,1,1,2,1,1092,1000020040,0,0.002,34.6899,-106.267,31.494,651.65,0.00409888,512.346,0.002,34.6899,-106.267,31.494,4848.35,190176,2,651.65;651.65
1,1,1,2,1,1092,1000020040,0,0.002,77.1354,-135.136,32.1891,695.441,0.00418936,523.654,0.002,77.1354,-135.136,32.1891,4804.56,189314,2,695.441;695.441
1,1,1,2,1,1092,1000020040,0,0.002,-399.625,378.486,45.7098,958.124,0.00594913,743.609,0.002,-399.625,378.486,45.7098,4541.88,184063,2,958.124;958.124
1,1,1,2,1,1092,1000020040,0,0.002,-98.7062,241.546,34.6688,724.16,0.0045121,563.994,0.002,-98.7062,241.546,34.6688,4775.84,188747,2,724.16;724.16
1,1,1,2,1,1092,1000020040,0,0.002,-370.993,-238.067,40.9741,876.199,0.00533275,666.568,0.002,-370.993,-238.067,40.9741,4623.8,185717,2,876.199;876.199
1,1,1,2,1,1092,1000020040,0,0.002,140.978,-85.071,32.3589,667.319,0.00421145,526.416,0.002,140.978,-85.071,32.3589,4832.68,189868,2,667.319;667.319
1,1,1,2,1,1092,1000020040,0,0.002,96.4091,-283.122,35.8143,732.572,0.00466117,582.628,0.002,96.4091,-283.122,35.8143,4767.43,188581,2,732.572;732.572
1,1,1,2,1,1092,1000020040,0,0.002,-119.675,-82.9072,32.0116,685.809,0.00416625,520.766,0.002,-119.675,-82.9072,32.0116,4814.19,189504,2,685.809;685.809
1,1,1,2,1,1092,1000020040,0,0.002,-411.419,177.654,41.2734,864.825,0.00537171,671.437,0.002,-411.419,177.654,41.2734,4635.17,185945,2,864.825;864.825
1,1,1,2,1,1092,1000020040,0,0.002,207.2,298.537,37.9953,795.603,0.00494504,618.109,0.002,207.2,298.537,37.9953,4704.4,187329,2,795.603;795.603
1,1,1,2,1,1092,1000020040,0,0.002,-154.52,56.5844,32.357,668.188,0.0042112,526.384,0.002,-154.52,56.5844,32.357,4831.81,189851,2,668.188;668.188
1,1,1,2,1,1092,1000020040,0,0.002,-332.4,-241.658,39.7846,814.813,0.00517793,647.217,0.002,-332.4,-241.658,39.7846,4685.19,186946,2,814.813;814.813
1,1,1,2,1,1092,1000020040,0,0.002,72.3038,237.412,34.3131,711.664,0.00446579,558.206,0.002,72.3038,237.412,34.3131,4788.34,188994,2,711.664;711.664
1,1,1,2,1,1092,1000020040,0,0.002,186.132,185.26,34.7167,751.877,0.00451833,564.773,0.002,186.132,185.26,34.7167,4748.12,188198,2,751.877;751.877
1,1,1,2,1,1092,1000020040,0,0.002,-157.876,-152.88,33.5731,709.759,0.00436948,546.168,0.002,-157.876,-152.88,33.5731,4790.24,189032,2,709.759;709.759
1,1,1,2,1,1092,1000020040,0,0.002,-142.902,-68.6496,32.2432,678.532,0.00419639,524.534,0.002,-142.902,-68.6496,32.2432,4821.47,189647,2,678.532;678.532
1,1,1,2,1,1092,1000020040,0,0.002,-112.076,4.86411,31.4993,658.807,0.00409957,512.432,0.002,-112.076,4.86411,31.4993,4841.19,190035,2,658.807;658.807
1,1,1,2,1,1092,1000020040,0,0.002,-200.525,-102.542,33.7094,706.382,0.00438722,548.386,0.002,-200.525,-102.542,33.7094,4793.62,189098,2,706.382;706.382
